TargetID	ProbeID	590.AVG_Signal	590.Detection Pval	592.AVG_Signal	592.Detection Pval	593.AVG_Signal	593.Detection Pval	594.AVG_Signal	594.Detection Pval	595.AVG_Signal	595.Detection Pval	596.AVG_Signal	596.Detection Pval	597.AVG_Signal	597.Detection Pval	598.AVG_Signal	598.Detection Pval	599.AVG_Signal	599.Detection Pval	600.AVG_Signal	600.Detection Pval	601.AVG_Signal	601.Detection Pval	603.AVG_Signal	603.Detection Pval	607.AVG_Signal	607.Detection Pval	608.AVG_Signal	608.Detection Pval	609.AVG_Signal	609.Detection Pval	612.AVG_Signal	612.Detection Pval	613.AVG_Signal	613.Detection Pval	614.AVG_Signal	614.Detection Pval	615.AVG_Signal	615.Detection Pval	616.AVG_Signal	616.Detection Pval	617.AVG_Signal	617.Detection Pval	618.AVG_Signal	618.Detection Pval	619.AVG_Signal	619.Detection Pval	623.AVG_Signal	623.Detection Pval	626.AVG_Signal	626.Detection Pval	627.AVG_Signal	627.Detection Pval	628.AVG_Signal	628.Detection Pval	629.AVG_Signal	629.Detection Pval	630.AVG_Signal	630.Detection Pval	631.AVG_Signal	631.Detection Pval	632.AVG_Signal	632.Detection Pval	634.AVG_Signal	634.Detection Pval	635.AVG_Signal	635.Detection Pval	636.AVG_Signal	636.Detection Pval	637.AVG_Signal	637.Detection Pval	638.AVG_Signal	638.Detection Pval	639.AVG_Signal	639.Detection Pval	640.AVG_Signal	640.Detection Pval	641.AVG_Signal	641.Detection Pval	642.AVG_Signal	642.Detection Pval	643.AVG_Signal	643.Detection Pval	645.AVG_Signal	645.Detection Pval	646.AVG_Signal	646.Detection Pval	647.AVG_Signal	647.Detection Pval	648.AVG_Signal	648.Detection Pval	649.AVG_Signal	649.Detection Pval	650.AVG_Signal	650.Detection Pval	651.AVG_Signal	651.Detection Pval
NEGATIVE	4050360	124.1736	0.1506494	132.1387	0.3662338	123.1789	0.7506493	107.2408	0.7337663	154.1791	0.3233766	96.84003	0.6090909	114.2667	0.3064935	150.2441	0.451948	136.7954	0.4701299	152.6894	0.3233766	140.7815	0.6090909	151.7865	0.2311688	182.7002	0.1922078	167.073	0.4831169	119.4218	0.6545454	178.3141	0.1896104	128.7721	0.2922078	174.0135	0.4922078	163.314	0.5038961	190.1952	0.09740259	170.6925	0.4155844	134.9304	0.5922078	146.1176	0.5519481	148.3937	0.6038961	167.1965	0.338961	190.9569	0.1246753	161.7521	0.6753247	144.5495	0.512987	171.2477	0.5896104	170.209	0.4974026	186.1134	0.2155844	169.5129	0.4805195	157.9502	0.6584415	151.2525	0.2909091	184.6337	0.4493507	177.8162	0.3974026	257.5049	0.09090909	233.2439	0.3038961	187.5592	0.7662337	231.0052	0.2909091	193.7728	0.5	216.7126	0.2064935	240.0263	0.4961039	206.881	0.2701299	241.838	0.474026	243.3471	0.325974	236.3831	0.4857143	236.872	0.5155844
NEGATIVE	4060154	118.6858	0.2909091	132.9306	0.3363636	154.9398	0.1181818	144.7842	0.02987013	161.363	0.187013	118.1184	0.08961039	134.0414	0.02857143	177.0212	0.03896104	160.2006	0.06753246	165.1346	0.1077922	159.4396	0.2233766	183.1003	0.01298701	202.1465	0.03376623	180.4951	0.2545455	155.2616	0.05064935	187.0596	0.09740259	127.9054	0.3168831	215.3856	0.01818182	205.5562	0.02207792	210.6198	0.01688312	175.1299	0.325974	153.0156	0.2350649	188.5275	0.02857143	197.93	0.01168831	185.3158	0.06623377	203.2925	0.03896104	207.7534	0.06493507	186.8734	0.01688312	226.6503	0.009090909	208.4373	0.02727273	200.9961	0.05844156	220.1035	0.01168831	189.9459	0.1571429	152.0943	0.2636364	233.3426	0.01038961	213.7345	0.04025974	290.907	0.009090909	280.1333	0.01168831	268.8529	0.02857143	250.594	0.0961039	232.0546	0.05584415	241.8799	0.02467532	262.7665	0.2285714	237.8453	0.03246753	327.952	0.006493506	277.3461	0.05454545	260.6889	0.1844156	304.6551	0.01558442
NEGATIVE	4060228	128.3555	0.07922078	129.8268	0.4337662	135.6147	0.4844156	132.8441	0.1727273	152.5048	0.3506494	117.5304	0.09740259	110.8925	0.3935065	148.9889	0.4818182	168.8972	0.02987013	157.8589	0.2142857	154.5716	0.3233766	160.9634	0.1025974	178.9326	0.2441558	172.8677	0.3831169	165.5142	0.01688312	157.9789	0.5662338	123.7085	0.4272727	177.0028	0.4220779	182.3246	0.1896104	165.0646	0.4922078	164.9541	0.5103896	131.2549	0.6467533	178.2771	0.06363636	191.9133	0.02857143	179.4207	0.138961	200.0882	0.05584415	198.5246	0.125974	144.7307	0.5103896	195.4297	0.1766234	165.47	0.5779221	193.4673	0.1155844	188.0404	0.1415584	163.4156	0.587013	151.237	0.2935065	201.7415	0.1805195	201.4621	0.1	227.032	0.4337662	234.3672	0.2909091	241.2188	0.1701299	251.7636	0.08311688	192.7612	0.5103896	201.1063	0.412987	253.7423	0.3415585	203.7098	0.3051948	267.7589	0.161039	236.7114	0.4181818	261.6511	0.1727273	291.6402	0.04155844
NEGATIVE	4060343	98.76457	0.7584416	132.0141	0.3688312	132.3808	0.5623376	109.3022	0.7077922	136.7251	0.6831169	84.83929	0.887013	100.5263	0.6766234	157.5776	0.2987013	119.5224	0.787013	148.3812	0.4155844	164.1373	0.1428571	145.4279	0.374026	177.8026	0.2571429	157.371	0.6454545	131.3369	0.4428571	154.8444	0.6103896	106.6826	0.7376623	160.5347	0.6649351	173.1005	0.338961	183.8032	0.1753247	175.651	0.3116883	126.926	0.7	156.6436	0.3025974	153.345	0.5142857	146.8794	0.7064935	174.8091	0.374026	165.8161	0.625974	143.5307	0.5454546	177.5958	0.4974026	175.1762	0.4012987	144.6956	0.7766234	171.7835	0.4441558	176.82	0.3558442	119.3609	0.7948052	173.469	0.6402597	170.3828	0.5337662	216.5366	0.5987013	220.8459	0.487013	231.4415	0.2922078	223.045	0.3948052	191.7583	0.5298702	200.1423	0.4337662	237.4081	0.5298702	186.6481	0.5415584	245.4274	0.4337662	239.7455	0.3766234	265.86	0.1441558	247.2955	0.4012987
NEGATIVE	4070162	125.1708	0.1298701	142.6169	0.1363636	163.5034	0.04545455	127.0285	0.3012987	180.0351	0.03376623	111.205	0.2012987	115.013	0.2883117	164.5253	0.1493506	170.9765	0.02337662	159.7378	0.1831169	147.7448	0.4805195	152.843	0.2064935	192.7917	0.08701298	178.0967	0.2961039	143.13	0.2181818	199.001	0.03246753	120.5788	0.5038961	198.1508	0.0948052	200.8421	0.03766234	186.3683	0.1467533	193.9556	0.08831169	166.1771	0.05844156	163.9603	0.1857143	174.1056	0.1402597	183.0219	0.08961039	187.5866	0.1623377	189.6384	0.2272727	197.8957	0.003896104	171.8433	0.587013	195.8811	0.08571429	191.7711	0.1324675	191.3982	0.0987013	207.5884	0.02857143	175.2295	0.03246753	192.2949	0.3194805	214.5617	0.03506494	240.7926	0.2324675	262.3477	0.04935065	271.5728	0.02597403	280.9294	0.009090909	204.7124	0.3168831	209.1688	0.3025974	255.1884	0.325974	223.3348	0.1155844	249.2399	0.3935065	264.8047	0.1077922	274.4393	0.08311688	285.1347	0.06753246
NEGATIVE	4070221	85.12543	0.9857143	112.4807	0.7376623	109.2626	0.9376624	95.87674	0.9012987	124.1669	0.8571429	85.12627	0.8792208	85.67894	0.9558442	122.0032	0.9090909	113.3877	0.8857143	120.794	0.8935065	127.5794	0.8298701	115.6657	0.8909091	142.1195	0.7571428	125.9579	0.9480519	108.6918	0.8077922	140.8844	0.7818182	106.9618	0.7337663	149.7168	0.7623377	146.8978	0.7194805	140.8468	0.7857143	144.0085	0.7597402	102.3249	0.9766234	129.2169	0.7636364	125.7832	0.8688312	131.4295	0.8428571	132.1149	0.9038961	136.8202	0.9116883	111.7572	0.9415584	146.3831	0.8376623	144.9163	0.7909091	137.1469	0.8662338	141.6867	0.7935065	127.8224	0.9532468	115.7969	0.8298701	148.7207	0.8311688	140.6732	0.8194805	173.4573	0.9428571	194.7821	0.7480519	178.5408	0.8623376	185.0779	0.8025974	148.0003	0.9402598	150.222	0.912987	189.6574	0.8766234	149.899	0.8818182	197.6443	0.8220779	181.9594	0.8701299	193.9776	0.8051948	210.8175	0.7272727
NEGATIVE	4120270	123.2016	0.1688312	130.0378	0.4272727	140.0118	0.3805195	115.1507	0.5649351	147.4817	0.4623377	109.8082	0.2246753	111.3842	0.3831169	150.1195	0.4558442	146.589	0.261039	144.0347	0.5155844	158.0703	0.2584416	130.6182	0.6961039	156.352	0.6363636	175.6674	0.3376623	127.1937	0.5142857	175.682	0.2350649	115.1588	0.6155844	176.5372	0.4285714	152.5528	0.6649351	164.5358	0.5	150.6169	0.7012987	149.4783	0.2805195	151.5103	0.425974	148.3168	0.6064935	157.5676	0.5389611	165.6161	0.5649351	203.0587	0.08961039	153.6506	0.3324675	167.7031	0.6402597	174.4979	0.4168831	189.4175	0.1623377	173.6935	0.3974026	169.4959	0.5	151.9353	0.2701299	178.8377	0.561039	174.0566	0.4701299	224.1444	0.4922078	221.3821	0.474026	213.1145	0.574026	243.1783	0.1506494	219.9883	0.1467533	227.7889	0.09220779	235.6022	0.5519481	187.459	0.5285714	263.3588	0.212987	223.415	0.5714286	232.253	0.5532467	268.4084	0.1779221
NEGATIVE	4150161	98.52158	0.761039	112.1657	0.7428572	127.7064	0.6688312	114.6265	0.5753247	136.1089	0.6948052	89.41833	0.7909091	106.8518	0.5142857	137.161	0.7116883	124.6548	0.7168831	128.1985	0.7896104	128.1972	0.8220779	123.9962	0.7883117	156.364	0.635065	152.5591	0.7	112.336	0.7519481	135.9662	0.8324676	112.0437	0.6675324	156.123	0.6987013	153.6592	0.6454545	166.0833	0.4649351	181.3385	0.2272727	121.1614	0.7493507	147.3673	0.5272727	128.4549	0.8363636	145.5084	0.7181818	153.681	0.7090909	164.343	0.6428571	126.3558	0.761039	164.0907	0.6792208	157.378	0.6753247	157.0917	0.6909091	155.3512	0.6805195	152.9376	0.7155844	131.1018	0.6727273	172.2081	0.6506494	165.5507	0.612987	200.2829	0.7454545	201.2426	0.7025974	210.2502	0.6090909	195.4559	0.7194805	203.0305	0.3454545	178.56	0.6948052	200.6579	0.8077922	177.4034	0.651948	210.7045	0.7454545	225.7218	0.5428572	234.6686	0.5155844	193.3228	0.8272727
NEGATIVE	4150220	125.6089	0.1246753	136.2681	0.2454545	143.737	0.2935065	126.7946	0.3051948	160.7308	0.1974026	107.8295	0.274026	98.1218	0.725974	160.9446	0.2103896	142.7656	0.338961	158.9586	0.1987013	156.884	0.2805195	154.5163	0.1766234	178.3344	0.2519481	168.4408	0.4636364	151.4143	0.1025974	178.9142	0.1805195	118.0568	0.5662338	175.6877	0.448052	182.0229	0.1909091	179.0113	0.2428571	165.4812	0.5012987	157.1084	0.1649351	160.1847	0.2428571	163.975	0.3025974	158.5247	0.5142857	174.985	0.3688312	174.1806	0.4987013	156.4436	0.2766234	178.8565	0.4727273	167.3523	0.5519481	169.811	0.5220779	178.8	0.3025974	179.3777	0.3207792	178.7903	0.02207792	179.3927	0.5558441	177.9885	0.3948052	262.6658	0.06233766	255.446	0.08831169	227.662	0.3558442	231.2685	0.2883117	216.4816	0.1779221	186.6767	0.635065	264.5474	0.212987	198.9697	0.3727273	295.6817	0.02987013	207.5172	0.7064935	251.1301	0.2948052	256.8936	0.3025974
NEGATIVE	4150239	120.4072	0.2441558	120.6821	0.6220779	132.4189	0.5597402	95.64701	0.912987	169.3653	0.09350649	90.9649	0.7571428	117.8581	0.2194805	152.3888	0.4025974	141.3987	0.3649351	153.5946	0.2935065	137.3	0.687013	137.6294	0.5779221	166.354	0.4506494	209.276	0.02467532	149.3992	0.1246753	173.3509	0.2766234	126.4534	0.3467532	182.2086	0.3168831	168.5836	0.4285714	177.4884	0.2714286	186.6451	0.1597403	141.8338	0.4324675	199.5163	0.01168831	152.5835	0.525974	158.8197	0.5077922	181.7782	0.2506494	177.1965	0.4493507	145.2106	0.5012987	217.2084	0.02727273	152.995	0.712987	188.3605	0.1727273	172.5889	0.4298701	171.1856	0.4623377	137.8	0.5506493	184.3648	0.4545455	190.11	0.2012987	255.8083	0.1	249.2181	0.1285714	248.9053	0.0987013	231.3697	0.287013	227.2718	0.0948052	198.1043	0.4610389	245.9057	0.4311688	177.2989	0.6532468	242.5296	0.4649351	226.5445	0.5350649	252.5526	0.2662338	237.1749	0.5116883
NEGATIVE	4150333	108.2632	0.5714286	127.1015	0.4987013	128.534	0.6545454	110.8758	0.6675324	147.5146	0.4571429	96.96197	0.6051948	120.0324	0.1701299	134.6769	0.7545455	125.1465	0.7064935	168.3951	0.07532468	129.0675	0.8051948	131.0396	0.6883117	141.9041	0.7636364	147.8235	0.7376623	109.7346	0.7922078	168.1684	0.3727273	92.37	0.9311689	157.5438	0.687013	143.8383	0.7441558	176.8799	0.2844156	155.4344	0.651948	136.2433	0.5701299	152.2051	0.4116883	145.3641	0.6454545	153.8374	0.6298701	135.623	0.8623376	146.5412	0.8051948	136.0024	0.6727273	175.3808	0.5350649	155.037	0.6909091	141.4261	0.8116883	153.8794	0.6883117	158.4856	0.651948	125.1095	0.7285714	174.8254	0.6207792	177.1517	0.4168831	201.7213	0.7376623	184.3408	0.8285714	219.6285	0.4857143	214.0347	0.5285714	200.8072	0.3792208	185.0771	0.6428571	210.0886	0.7545455	184.9774	0.5558441	229.0949	0.6220779	202.8541	0.7298701	228.0511	0.6051948	214.6234	0.7051948
NEGATIVE	4150767	115.7798	0.3636364	129.0866	0.4545455	131.767	0.5792208	132.8009	0.174026	148.3522	0.4363636	108.3021	0.2623377	109.4351	0.4415585	158.2819	0.2714286	142.3557	0.3467532	155.0671	0.2558441	143.2384	0.5701299	129.1679	0.7064935	155.8007	0.6454545	166.8177	0.4896104	128.7019	0.4909091	151.3441	0.6571429	119.9637	0.5168831	178.1772	0.3974026	175.6668	0.2831169	142.172	0.7766234	192.0563	0.1025974	140.263	0.4675325	181.147	0.04545455	153.9889	0.5051948	186.6594	0.05324675	171.6646	0.451948	184.4565	0.3090909	154.8044	0.3025974	173.8175	0.5558441	200.4556	0.05194805	190.0948	0.1571429	187.637	0.151948	168.5233	0.5181818	169.1417	0.05714286	192.6587	0.3103896	184.9779	0.287013	219.8872	0.5493507	214.6449	0.5753247	217.6944	0.5155844	217.8162	0.4805195	205.5802	0.3038961	189.0827	0.6038961	275.7603	0.1155844	180.9357	0.6090909	234.0993	0.5779221	219.0361	0.6194805	270.5287	0.1	279.4902	0.09090909
NEGATIVE	4180184	97.98101	0.7714286	103.0723	0.9025974	111.4742	0.9038961	97.74356	0.8792208	126.2439	0.8376623	86.3993	0.8571429	94.72501	0.8	111.7078	0.9922078	113.7911	0.8818182	117.543	0.9350649	119.3379	0.9246753	105.6541	0.9844156	126.6539	0.9337662	121.6123	0.9805195	114.0868	0.7285714	122.5273	0.9662338	94.72949	0.9	141.2393	0.8532467	134.8676	0.8155844	144.9298	0.7506493	148.2519	0.725974	111.4587	0.8701299	130.0287	0.7532467	141.9777	0.6961039	142.6722	0.738961	128.0432	0.9441559	147.4675	0.7922078	121.8774	0.812987	144.0266	0.8636364	126.9248	0.9623377	130.5002	0.9545454	146.8668	0.7480519	129.548	0.938961	124.3861	0.7402598	141.9505	0.9090909	153.8394	0.725974	174.4879	0.9350649	173.209	0.9324675	186.7589	0.7753247	174.8881	0.8844156	153.8621	0.8909091	155.0144	0.8896104	165.6897	0.9922078	158.3537	0.8038961	197.9386	0.8194805	175.8617	0.9116883	192.5325	0.8207792	203.2869	0.774026
NEGATIVE	4180187	117.6892	0.3168831	122.4199	0.5844156	141.1333	0.3454545	112.9188	0.6246753	148.1276	0.4428571	92.07681	0.7454545	122.9091	0.125974	143.0409	0.6077922	145.9756	0.2766234	141.5068	0.5636364	157.0483	0.2766234	150.9903	0.2493507	186.0997	0.1545455	181.2405	0.2415584	124.5872	0.5597402	176.502	0.2246753	133.5954	0.2051948	181.7348	0.3233766	167.2548	0.4454545	161.0941	0.5545455	196.7621	0.06753246	128.3787	0.6831169	130.2493	0.7493507	152.9346	0.5181818	164.1287	0.3974026	156.5067	0.6831169	174.1956	0.4974026	133.7714	0.7025974	167.5294	0.6428571	165.8149	0.5727273	175.0466	0.4025974	214.5838	0.01688312	159.843	0.6363636	173.8103	0.03636364	193.3699	0.2961039	203.3241	0.07922078	232.795	0.338961	240.603	0.2116883	220.1207	0.474026	247.8864	0.1051948	227.5456	0.08961039	204.0557	0.3805195	253.4639	0.3441558	202.8246	0.3168831	239.0661	0.5246753	240.5391	0.3636364	253.7991	0.2454545	228.33	0.6090909
